plec,wynagrodzenie_brutto,rok_rozpoczecia,rok_zakonczenia,absence,emerytura_urealniona,emerytura_nominalna,stopa_zastapienia
k,9952,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,14827,2027,2061,True,2902.5623438464204,7108.16857029687,0.15695673171848243
k,4978,2029,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,22110,2025,2059,True,4682.1486673042955,10913.74068024533,0.2612779192706579
k,27763,2034,2058,False,2981.0111798668654,6779.039594273532,0.16904420868680006
m,26235,2027,2061,True,5115.971935291346,12528.651105136414,0.2766473685670114
k,38289,2025,2057,False,5991.402575680765,13292.577531289731,0.34532642428074795
k,47850,2030,2061,True,3531.129170244208,8647.483985589948,0.19094662859260642
m,17517,2045,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7146,2040,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,12421,2029,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,6540,2039,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,5868,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,11122,2028,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,9425,2037,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,7868,2028,2045,True,2238.716518488004,3693.12,0.159521339227325
k,12597,2025,2049,False,2298.629535474335,4185.61,0.15207609018305693
k,16443,2029,2063,False,2644.1654845262237,6803.1888158993615,0.13867963479731507
k,16695,2027,2060,False,2821.466202201625,6741.043797056461,0.15496680906669394
m,12845,2049,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,5809,2027,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,11841,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,27386,2026,2057,True,5173.602267054213,11478.198699252069,0.2981908741676576
k,10177,2027,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,14327,2031,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,10099,2029,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,20365,2025,2047,True,2268.6937823038925,3932.04,0.1557004309832786
k,4577,2035,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,14106,2024,2054,True,2914.2931880270844,6004.022972974978,0.17659722142733122
m,19776,2024,2044,False,3371.194377233564,5425.680850843824,0.2448530164066507
k,21236,2028,2061,False,3461.280312590066,8476.429105166479,0.18716953542011822
m,8614,2026,2042,False,2193.8504864298798,3360.7,0.16566507822347407
m,5601,2025,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,4758,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,9194,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,31168,2026,2063,False,6705.251982462546,17251.98198139622,0.35167310881016706
m,5235,2040,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,7514,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,4957,2025,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,5485,2033,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,5316,2036,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,20432,2024,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,10173,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,6860,2028,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,20547,2027,2062,False,4285.786197063501,10757.974959539955,0.22821751185352712
k,17213,2025,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,8839,2031,2049,False,2298.629535474335,4185.61,0.15207609018305693
k,28342,2030,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,11454,2029,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,9925,2036,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,13196,2034,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,16946,2028,2061,False,3281.562020024486,8036.311799355505,0.1774512270809634
m,7382,2030,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,9950,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,13129,2033,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,10378,2030,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,8597,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,8960,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,10510,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,4633,2039,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,7969,2037,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,32785,2049,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,12804,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,15151,2028,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,7772,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,4911,2051,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5048,2025,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,25265,2024,2061,True,5758.706066388599,14102.661241183398,0.31140336572752614
m,27938,2045,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,7098,2027,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,5791,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,13986,2030,2048,False,2283.655199226147,4056.92,0.1538653505616367
k,11713,2025,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,27170,2040,2062,True,2591.7548264305506,6505.6986611022885,0.13801057976891573
m,24553,2043,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,10309,2025,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,9081,2041,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,6936,2027,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,23150,2024,2056,True,4909.613070984994,10626.839012189514,0.2876726857371122
m,7643,2032,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,32670,2031,2054,False,4468.440961213028,9205.87616054781,0.27077380584226934
k,10194,2033,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,6639,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,5764,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,9541,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,15139,2026,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,12941,2027,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,5907,2031,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,13217,2024,2061,True,3084.535748776142,7553.808485764536,0.16679698578158836
k,13782,2026,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,20633,2024,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,24739,2036,2061,False,2567.5194814644788,6287.672449297227,0.13883921125365503
k,26717,2024,2055,True,2716.149433401147,5735.702658452786,0.16182312849024078
m,9361,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,4851,2038,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,7576,2034,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,23374,2025,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,8854,2031,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,11948,2042,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,13296,2025,2056,True,2667.298287959702,5773.357104483539,0.1562870334312164
k,12935,2027,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,14825,2025,2062,False,3461.0470691123887,8687.75435620466,0.18430026935593974
k,17116,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,17082,2040,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,6408,2036,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,9642,2042,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,15403,2024,2060,False,3110.8652284750633,7432.475616942329,0.17086182266409522
m,20170,2035,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,7008,2025,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,9709,2041,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,9075,2046,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,12124,2024,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,13387,2024,2053,False,2837.4445125858338,5703.121398471072,0.1749150101815689
m,21410,2029,2062,True,3830.1561670201977,9614.274310781795,0.20395527687468554
k,5350,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,20898,2036,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,13280,2032,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,8416,2027,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,4505,2036,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,8649,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5782,2027,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,12355,2034,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,29709,2026,2063,False,5445.592466051657,14010.996655765868,0.285607228014463
m,20371,2036,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,6088,2037,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,6028,2034,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,9402,2026,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,9522,2028,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,11127,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,17457,2026,2056,True,3290.3033041618937,7121.849117040234,0.19279123929170414
k,22859,2030,2059,False,3191.2453641245893,7438.555848151443,0.17808104950684098
m,11574,2029,2048,True,2283.655199226147,4056.92,0.1538653505616367
m,4802,2036,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,10820,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,23854,2024,2048,True,4267.034178689939,7580.39843583957,0.2874990541414023
k,7350,2036,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,9278,2034,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,8470,2031,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,32016,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6612,2028,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,4733,2026,2046,True,2253.697880494916,3810.78,0.15757905562063723
k,16065,2046,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,7436,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,18114,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,8027,2036,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,33145,2026,2059,False,5468.946668379771,12747.70836508968,0.30518360429147756
k,14326,2026,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,5738,2033,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,22887,2035,2063,True,3018.05442333677,7765.169849911744,0.1582891417636662
m,5177,2029,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,6331,2027,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,11149,2027,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,7957,2036,2048,True,2283.655199226147,4056.92,0.1538653505616367
k,22310,2035,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5205,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,17959,2040,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,28511,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,18199,2026,2057,False,3657.023456720021,8113.503844577272,0.21077983291357347
m,4647,2032,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,22966,2029,2062,True,4108.517820260897,10313.004382130526,0.21877799573582557
k,10859,2030,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,12276,2035,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,4626,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6644,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,8917,2027,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,11733,2026,2063,True,2519.1115598265164,6481.436842779643,0.13212088016988532
m,12049,2025,2049,True,2298.629535474335,4185.61,0.15207609018305693
k,8321,2034,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,9781,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,16385,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,8035,2028,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,5362,2042,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,16700,2031,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,22906,2041,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,4522,2030,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,11467,2044,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,18177,2031,2062,False,3049.9278984932885,7655.7827319697635,0.16240823137740903
k,7787,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,6466,2025,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,4512,2034,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,20161,2038,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,8459,2040,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,5032,2024,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,12358,2027,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,6867,2030,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,8207,2030,2048,True,2283.655199226147,4056.92,0.1538653505616367
k,17563,2036,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,9051,2032,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,9294,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,8533,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6497,2040,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,14006,2042,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,5913,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,9516,2027,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,15294,2025,2063,True,3473.9327933436966,8938.10197023146,0.18219878215286586
m,7543,2031,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,5507,2035,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,15547,2025,2060,True,3352.8010619867578,8010.508431408468,0.18414995777942736
m,13003,2031,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,10192,2032,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,9573,2024,2043,True,2208.7485578983856,3468.11,0.1635517522543064
k,5768,2027,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,19728,2029,2060,False,2979.6505561573886,7118.97767313579,0.16365496012718622
k,11274,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,5690,2027,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,28647,2027,2052,True,4563.143750510662,8947.990693017842,0.2862188333025569
m,14066,2026,2056,True,2651.1660810185704,5738.439003281658,0.15534178678335966
m,23912,2024,2052,False,4890.780255701543,9590.461883808797,0.3067695201514133
m,7348,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,10989,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,32584,2045,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,6383,2027,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,7484,2034,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,18092,2035,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,15854,2025,2049,True,2740.8973002608564,4990.942199208043,0.18133628694149406
k,13961,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,6049,2024,2049,True,2298.629535474335,4185.61,0.15207609018305693
k,17328,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,42848,2024,2047,False,5086.743699308791,8816.209508503409,0.3491031678499862
k,26896,2025,2063,False,5261.120571291969,13536.36784050405,0.2759321546707739
m,12279,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,10667,2032,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,6947,2035,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,8121,2028,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,10284,2032,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,18347,2027,2057,True,3320.365678071978,7366.59198751809,0.1913758911089087
k,14132,2024,2063,False,3002.913523452712,7726.2137401838645,0.15749504075950757
k,35320,2031,2048,True,2283.655199226147,4056.92,0.1538653505616367
m,26319,2028,2040,True,2481.8567922059337,3618.6927217847074,0.19500397810557446
k,12485,2028,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,8412,2033,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,8735,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,10478,2026,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,19052,2026,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,12800,2029,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,12021,2031,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,9116,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,12866,2028,2063,False,2590.646359468338,6665.489146509809,0.13587269523126544
k,7307,2025,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,5134,2024,2049,True,2298.629535474335,4185.61,0.15207609018305693
m,7077,2033,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,12532,2027,2062,True,2499.9686922595843,6275.3015092983105,0.1331229810414047
m,5982,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,22808,2027,2052,True,3696.772652955016,7249.100423177007,0.23187653371541755
m,21167,2026,2062,True,4464.094175263581,11205.555094516583,0.2377123865993408
m,10323,2028,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,14398,2031,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,21087,2028,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,4572,2024,2050,True,2313.6098054841045,4318.21,0.15033116156332627
